ps_id,lon,lat,x_radar,y_radar,iy,ix,velocity_mm_yr,rmse_mm,psf,corr_median,valid_pair_count,first_date,last_date,displacement_first_mm,displacement_last_mm,displacement_delta_mm,corr_mean
23343,-44.08224062093975,-20.14688745135244,18526.5,1884.5,680,903,-45.397823,0.12890051,0.98483807,0.4727813,18,2018-07-09,2019-01-29,0.0,-30.907112,-30.907112,0.482611
23344,-44.083720008311936,-20.146493802344544,18578.5,1884.5,680,955,-61.181515,0.10828975,0.9396413,0.53178066,19,2018-07-09,2019-01-29,0.0,-51.081627,-51.081627,0.49835294
23345,,,18644.5,1884.5,680,1021,44.588753,0.06359488,1.0122116,0.5157536,20,2018-07-09,2019-01-29,0.0,22.606663,22.606663,0.49441653
23346,-44.11340423754079,-20.13927690386643,19537.5,1884.5,680,1914,-63.008595,0.12740418,0.9046246,0.57149196,23,2018-07-09,2019-01-29,0.0,-29.754955,-29.754955,0.55737203
23347,-44.11604140633469,-20.138620822186603,19632.5,1884.5,680,2009,-54.464867,0.041015193,1.0445168,0.7188908,27,2018-07-09,2019-01-29,0.0,-24.337914,-24.337914,0.69418705
23348,-44.12102629856705,-20.13743987516291,19807.5,1884.5,680,2184,-29.080555,0.13159461,0.97285295,0.67332816,23,2018-07-09,2019-01-29,0.0,-10.029816,-10.029816,0.5996728
23349,-44.13028854994074,-20.135209197451495,20098.5,1884.5,680,2475,-83.08665,0.088123545,0.9265324,0.60922766,23,2018-07-09,2019-01-29,0.0,-62.979385,-62.979385,0.58207077
23350,-44.133794054800916,-20.1344218994357,20213.5,1884.5,680,2590,84.83604,0.13739143,0.92990786,0.5067327,17,2018-07-09,2019-01-29,0.0,55.468212,55.468212,0.4533563
23351,-44.14553267199326,-20.131535140044456,20619.5,1884.5,680,2996,-163.11836,0.10731892,0.94806373,0.57921565,22,2018-07-09,2019-01-29,0.0,-97.432014,-97.432014,0.53855246
23352,-44.15575974121837,-20.129042029661107,20941.5,1884.5,680,3318,-63.574295,0.12499765,0.93554115,0.55258185,24,2018-07-09,2019-01-29,0.0,-51.46163,-51.46163,0.5434786
23353,-44.16322099926939,-20.127205000957588,21166.5,1884.5,680,3543,-54.975494,0.10840033,0.9190889,0.49466997,19,2018-07-09,2019-01-29,0.0,-49.59782,-49.59782,0.5004879
23354,-44.16685514650976,-20.126417702941794,21295.5,1884.5,680,3672,-15.854469,0.10803299,0.9819972,0.4468484,16,2018-07-09,2019-01-29,0.0,-9.535219,-9.535219,0.44834822
23355,-44.1672893145429,-20.126286486605828,21307.5,1884.5,680,3684,-46.6876,0.13052869,1.1071253,0.4662183,18,2018-07-09,2019-01-29,0.0,-19.354145,-19.354145,0.4537048
23356,-44.17441288634593,-20.124580674238274,21562.5,1884.5,680,3939,-74.35894,0.16964176,0.980782,0.54054666,21,2018-07-09,2019-01-29,0.0,-41.682785,-41.682785,0.5079328
23357,-44.07256028183045,-20.14938056173579,18202.5,1885.5,681,579,65.71818,0.12577169,0.9915836,0.52495885,20,2018-07-09,2019-01-29,0.0,43.605896,43.605896,0.48978606
23358,-44.07915320381519,-20.147674749368235,18426.5,1885.5,681,803,37.0633,0.09787232,1.1116242,0.5748525,20,2018-07-09,2019-01-29,0.0,16.525248,16.525248,0.52833396
23359,-44.08056826999728,-20.147412316696304,18467.5,1885.5,681,844,-29.026556,0.13307813,0.97373456,0.44722423,18,2018-07-09,2019-01-29,0.0,-21.256807,-21.256807,0.43021923
23360,-44.08117932130318,-20.14728110036034,18489.5,1885.5,681,866,-12.572305,0.15058905,0.9780505,0.5768644,25,2018-07-09,2019-01-29,0.0,-2.9333687,-2.9333687,0.5974515
23361,-44.08442754140298,-20.146493802344544,18596.5,1885.5,681,973,-44.36118,0.12146659,0.91787046,0.4162309,15,2018-07-09,2019-01-29,0.0,-29.306992,-29.306992,0.4749127
23362,,,19196.5,1885.5,681,1573,17.451572,0.11021599,0.9079669,0.47782624,16,2018-07-09,2019-01-29,0.0,22.076326,22.076326,0.45641035
23363,,,19216.5,1885.5,681,1593,-75.80205,0.08333553,1.0033147,0.45970982,19,2018-07-09,2019-01-29,0.0,-59.02454,-59.02454,0.4545412
23364,-44.10603946127491,-20.141245148905917,19320.5,1885.5,681,1697,2.2343504,0.09997759,0.9004729,0.55612403,23,2018-07-09,2019-01-29,0.0,-7.692402,-7.692402,0.5628023
23365,-44.11022033863109,-20.14019541821819,19447.5,1885.5,681,1824,-5.2901473,0.13692203,0.9822026,0.41481772,14,2018-07-09,2019-01-29,0.0,-8.9422455,-8.9422455,0.42058286
23366,-44.11501226729317,-20.1390144711945,19596.5,1885.5,681,1973,-2.6478343,0.07080775,0.95298845,0.42857674,16,2018-07-09,2019-01-29,0.0,2.7526958,2.7526958,0.44842297
23367,-44.123856430931234,-20.13691500981905,19889.5,1885.5,681,2266,-60.889053,0.10917951,0.90847,0.44705844,15,2018-07-09,2019-01-29,0.0,-13.94966,-13.94966,0.4524903
23368,-44.134855354437484,-20.134290683099735,20252.5,1885.5,681,2629,-15.03701,0.106706984,1.0357814,0.72476745,28,2018-07-09,2019-01-29,0.0,-13.086097,-13.086097,0.7033908
23369,-44.147783913646585,-20.13114149103656,20686.5,1885.5,681,3063,72.66027,0.14899682,1.0571842,0.5447069,19,2018-07-09,2019-01-29,0.0,32.30454,32.30454,0.52347726
23370,,,20982.5,1885.5,681,3359,63.04934,0.17920014,0.9179245,0.4014058,15,2018-07-09,2019-01-29,0.0,22.286154,22.286154,0.425519
23371,-44.16074463345073,-20.127992298973382,21096.5,1885.5,681,3473,44.524464,0.13827135,0.91020167,0.4719333,20,2018-07-09,2019-01-29,0.0,22.514704,22.514704,0.48050547
23372,-44.16349436432729,-20.127336217293553,21173.5,1885.5,681,3550,-39.72567,0.0900938,0.90023905,0.6585052,28,2018-07-09,2019-01-29,0.0,-24.316133,-24.316133,0.6451545
23373,-44.17627820085868,-20.124187025230377,21620.5,1885.5,681,3997,12.71549,0.0859565,1.0134071,0.6266575,24,2018-07-09,2019-01-29,0.0,-13.645444,-13.645444,0.61660856
23374,,,18232.5,1886.5,682,609,-81.20904,0.115501985,0.9439055,0.4451313,19,2018-07-09,2019-01-29,0.0,-30.30507,-30.30507,0.45683506
23375,-44.07748085287272,-20.148330831048064,18364.5,1886.5,682,741,38.671055,0.020924278,1.0618098,1.0,28,2018-07-09,2019-01-29,0.0,8.481032,8.481032,0.9942304
23376,,,18365.5,1886.5,682,742,38.813637,0.01649932,1.1749448,1.0,28,2018-07-09,2019-01-29,0.0,8.814679,8.814679,0.99673384
23377,-44.08783656447802,-20.14570650432875,18725.5,1886.5,682,1102,-141.45862,0.13386425,0.9172083,0.510291,18,2018-07-09,2019-01-29,0.0,-72.46248,-72.46248,0.50517434
23378,-44.09037725148677,-20.145181638984887,18804.5,1886.5,682,1181,72.9764,0.13854952,1.0086881,0.42795697,17,2018-07-09,2019-01-29,0.0,36.483463,36.483463,0.44783264
23379,-44.09436516527266,-20.14413190829716,18937.5,1886.5,682,1314,12.239327,0.153879,0.91472906,0.50404894,22,2018-07-09,2019-01-29,0.0,7.72243,7.72243,0.5163123
23380,-44.10086160547226,-20.142557312265573,19131.5,1886.5,682,1508,-41.931778,0.13068867,0.9065554,0.43789926,16,2018-07-09,2019-01-29,0.0,-25.999794,-25.999794,0.4349368
23381,-44.10333797129092,-20.14203244692171,19227.5,1886.5,682,1604,-38.736855,0.14875875,0.9798893,0.4288136,15,2018-07-09,2019-01-29,0.0,-20.14295,-20.14295,0.454829
23382,,,19273.5,1886.5,682,1650,-44.048004,0.14616325,1.0100349,0.4175813,16,2018-07-09,2019-01-29,0.0,-12.5174675,-12.5174675,0.4592473
23383,-44.12779610382455,-20.136127711803255,20014.5,1886.5,682,2391,42.46166,0.018167924,0.9218211,1.0,28,2018-07-09,2019-01-29,0.0,16.03297,16.03297,0.9667949
23384,-44.127844344717126,-20.136127711803255,20015.5,1886.5,682,2392,61.718227,0.028272813,0.9869527,1.0,28,2018-07-09,2019-01-29,0.0,26.808634,26.808634,0.9481152
23385,-44.15119293672162,-20.13048540935673,20793.5,1886.5,682,3170,-2.6803036,0.09870826,0.9324123,0.4669643,17,2018-07-09,2019-01-29,0.0,-6.004416,-6.004416,0.46856537
23386,-44.158139625251884,-20.128779596989176,21006.5,1886.5,682,3383,48.302242,0.09843575,0.91851056,0.8109982,26,2018-07-09,2019-01-29,0.0,18.32948,18.32948,0.75054985
23387,-44.159040121913215,-20.128517164317245,21038.5,1886.5,682,3415,52.882015,0.048888575,1.012589,1.0,28,2018-07-09,2019-01-29,0.0,16.800522,16.800522,0.97901875
23388,-44.15907228250826,-20.128517164317245,21039.5,1886.5,682,3416,52.0616,0.055070408,1.1220119,1.0,28,2018-07-09,2019-01-29,0.0,16.398424,16.398424,0.9857027
23389,-44.162159699632824,-20.12772986630145,21138.5,1886.5,682,3515,1.7153342,0.13635205,0.9804912,0.47817624,18,2018-07-09,2019-01-29,0.0,7.2007203,7.2007203,0.4568493
23390,-44.16325315986444,-20.12746743362952,21165.5,1886.5,682,3542,-19.610481,0.11305893,0.96008396,0.5595814,24,2018-07-09,2019-01-29,0.0,-23.91086,-23.91086,0.52801436
23391,-44.17319078373412,-20.125105539582137,21513.5,1886.5,682,3890,19.38262,0.042885356,0.9042062,0.5221776,17,2018-07-09,2019-01-29,0.0,20.47037,20.47037,0.5199795
23392,-44.06233321260534,-20.152004888455103,17835.5,1887.5,683,212,-44.12079,0.12232785,0.91407585,0.6274531,24,2018-07-09,2019-01-29,0.0,-43.74689,-43.74689,0.62155193
23393,-44.063683957597334,-20.15174245578317,17876.5,1887.5,683,253,0.5199557,0.14387341,1.0887531,0.4472019,16,2018-07-09,2019-01-29,0.0,1.413617,1.413617,0.46568304
23394,-44.06374827878743,-20.15174245578317,17878.5,1887.5,683,255,16.293385,0.1322496,0.9218075,0.4509251,14,2018-07-09,2019-01-29,0.0,22.373161,22.373161,0.46952984
23395,-44.07574418074015,-20.148855696391927,18309.5,1887.5,683,686,-29.804466,0.056066427,0.93901515,0.5464711,21,2018-07-09,2019-01-29,0.0,-22.94071,-22.94071,0.5370636
23396,-44.08957323661058,-20.14544407165682,18780.5,1887.5,683,1157,69.77509,0.05801309,1.0612699,0.68095505,22,2018-07-09,2019-01-29,0.0,31.513159,31.513159,0.60375553
23397,-44.08962147750316,-20.14544407165682,18781.5,1887.5,683,1158,77.61396,0.049577232,0.983022,0.6627946,22,2018-07-09,2019-01-29,0.0,36.73413,36.73413,0.5937144
23398,-44.09246769016486,-20.14478798997699,18867.5,1887.5,683,1244,1.4817047,0.13053411,0.91885877,0.55219436,22,2018-07-09,2019-01-29,0.0,-7.6794057,-7.6794057,0.5287035
23399,-44.09462245003304,-20.144263124633127,18945.5,1887.5,683,1322,59.96959,0.111682765,0.996141,0.51526153,21,2018-07-09,2019-01-29,0.0,20.804064,20.804064,0.5098602
23400,-44.10124753261283,-20.14268852860154,19141.5,1887.5,683,1518,-10.137782,0.14826493,1.099638,0.45463628,17,2018-07-09,2019-01-29,0.0,3.7109404,3.7109404,0.5148625
23401,-44.101697780943496,-20.142557312265573,19161.5,1887.5,683,1538,-29.58474,0.17004497,0.98279136,0.63548523,24,2018-07-09,2019-01-29,0.0,-16.126724,-16.126724,0.63721496
23402,-44.10221235046426,-20.142426095929608,19183.5,1887.5,683,1560,38.1828,0.12181179,0.9787994,0.46636117,21,2018-07-09,2019-01-29,0.0,20.4539,20.4539,0.4733451
23403,-44.10565353413434,-20.141638797913814,19308.5,1887.5,683,1685,36.02573,0.16334732,0.953393,0.5651705,21,2018-07-09,2019-01-29,0.0,16.754824,16.754824,0.53537846
23404,-44.113082631590316,-20.139801769210294,19525.5,1887.5,683,1902,43.412964,0.124080315,0.9573261,0.47066277,16,2018-07-09,2019-01-29,0.0,27.892847,27.892847,0.46487522
23405,-44.12064037142648,-20.137964740506774,19791.5,1887.5,683,2168,4.636442,0.057409868,0.98851126,0.6413253,23,2018-07-09,2019-01-29,0.0,16.435543,16.435543,0.60701805
23406,,,19903.5,1887.5,683,2280,40.070526,0.17225969,0.9326957,0.4588858,18,2018-07-09,2019-01-29,0.0,17.742397,17.742397,0.42885002
23407,,,19997.5,1887.5,683,2374,-2.2922049,0.13926984,0.92903787,0.49490166,19,2018-07-09,2019-01-29,0.0,13.910169,13.910169,0.49639845
23408,-44.127828264419605,-20.13625892813922,20014.5,1887.5,683,2391,33.31472,0.02711314,0.9231021,0.93326104,28,2018-07-09,2019-01-29,0.0,10.114454,10.114454,0.91423005
23409,-44.12787650531217,-20.13625892813922,20015.5,1887.5,683,2392,32.202374,0.033334386,1.0360101,0.8521892,28,2018-07-09,2019-01-29,0.0,9.597029,9.597029,0.8265998
23410,-44.12832675364284,-20.136127711803255,20026.5,1887.5,683,2403,10.049786,0.093075044,0.9701719,0.52423906,20,2018-07-09,2019-01-29,0.0,-2.9519112,-2.9519112,0.54852974
23411,-44.137170917280905,-20.134028250427804,20328.5,1887.5,683,2705,-52.863205,0.07783748,0.971347,0.59341025,22,2018-07-09,2019-01-29,0.0,-17.047558,-17.047558,0.57849723
23412,-44.1494884251841,-20.131010274700593,20739.5,1887.5,683,3116,-65.84241,0.15606384,0.9248245,0.5438132,20,2018-07-09,2019-01-29,0.0,-24.157541,-24.157541,0.5264281
23413,-44.152189915168094,-20.130354193020764,20825.5,1887.5,683,3202,9.795084,0.16592729,0.9237243,0.6874697,24,2018-07-09,2019-01-29,0.0,1.8114638,1.8114638,0.63335305
23414,-44.154119550870945,-20.1298293276769,20884.5,1887.5,683,3261,-19.025764,0.15228938,0.9047849,0.5501628,22,2018-07-09,2019-01-29,0.0,-12.491076,-12.491076,0.55058724
23415,,,20898.5,1887.5,683,3275,89.779755,0.12288877,0.9013526,0.42015952,18,2018-07-09,2019-01-29,0.0,52.300392,52.300392,0.44389966
23416,-44.15849339179741,-20.128779596989176,21017.5,1887.5,683,3394,22.0399,0.1115194,1.1105564,0.50015354,20,2018-07-09,2019-01-29,0.0,6.968389,6.968389,0.48585013
23417,-44.15897580072312,-20.12864838065321,21035.5,1887.5,683,3412,107.90204,0.16287987,0.9239234,0.6126798,22,2018-07-09,2019-01-29,0.0,49.814278,49.814278,0.5825639
23418,-44.15907228250826,-20.12864838065321,21038.5,1887.5,683,3415,55.063496,0.035118915,0.9281874,0.9732467,28,2018-07-09,2019-01-29,0.0,16.611563,16.611563,0.9327861
23419,-44.15910444310331,-20.12864838065321,21039.5,1887.5,683,3416,55.22592,0.022441281,1.1876614,1.0,28,2018-07-09,2019-01-29,0.0,16.840553,16.840553,0.9628564
23420,-44.15913660369836,-20.12864838065321,21040.5,1887.5,683,3417,55.087128,0.02758292,0.9810001,1.0,28,2018-07-09,2019-01-29,0.0,16.785362,16.785362,0.9828739
23421,-44.16183809368235,-20.127992298973382,21128.5,1887.5,683,3505,-9.503238,0.107988,0.90628356,0.59501433,22,2018-07-09,2019-01-29,0.0,6.2686625,6.2686625,0.57159317
23422,-44.170810899700605,-20.125761621261965,21423.5,1887.5,683,3800,-126.67882,0.16914672,0.9248631,0.48547527,19,2018-07-09,2019-01-29,0.0,-57.112625,-57.112625,0.4767206
23423,-44.17518474062707,-20.12471189057424,21583.5,1887.5,683,3960,-92.79604,0.19132002,1.033566,0.499495,20,2018-07-09,2019-01-29,0.0,-69.655205,-69.655205,0.4790439
23424,-44.17631036145373,-20.12444945790231,21618.5,1887.5,683,3995,-60.716106,0.11975912,0.91075957,0.52386403,20,2018-07-09,2019-01-29,0.0,-49.82958,-49.82958,0.49009433
23425,-44.1792691361981,-20.12379337622248,21713.5,1887.5,683,4090,86.61322,0.1717267,0.9283157,0.4175441,16,2018-07-09,2019-01-29,0.0,42.610172,42.610172,0.44371516
23426,-44.06461661485371,-20.151611239447206,17904.5,1888.5,684,281,18.178799,0.13665767,0.9655124,0.50099194,19,2018-07-09,2019-01-29,0.0,5.0523868,5.0523868,0.51737416
23427,-44.066256805201135,-20.15121759043931,17966.5,1888.5,684,343,-7.3128037,0.07452467,0.9122238,0.61741614,26,2018-07-09,2019-01-29,0.0,2.0000052,2.0000052,0.61387074
23428,-44.069247740540554,-20.15056150875948,18069.5,1888.5,684,446,13.68451,0.12824857,1.028141,0.47856405,21,2018-07-09,2019-01-29,0.0,11.279843,11.279843,0.49863988
23429,-44.086839586031545,-20.146231369672613,18683.5,1888.5,684,1060,-53.773922,0.14095265,0.9244602,0.68086815,24,2018-07-09,2019-01-29,0.0,-39.059887,-39.059887,0.6527034
23430,-44.08963755780068,-20.145575287992784,18780.5,1888.5,684,1157,5.9098935,0.08948434,0.96377194,0.59209913,19,2018-07-09,2019-01-29,0.0,-4.54138,-4.54138,0.5529791
23431,-44.089798360775916,-20.145575287992784,18784.5,1888.5,684,1161,30.601303,0.16590425,0.9778235,0.58887887,21,2018-07-09,2019-01-29,0.0,7.730347,7.730347,0.5540029
23432,-44.096037516215134,-20.144000691961196,18994.5,1888.5,684,1371,-26.086796,0.17786252,0.94465905,0.5376644,22,2018-07-09,2019-01-29,0.0,-0.14815742,-0.14815742,0.5275641
23433,-44.09944653929017,-20.143213393945402,19088.5,1888.5,684,1465,-28.923988,0.14327008,0.9589633,0.48470402,17,2018-07-09,2019-01-29,0.0,-9.177843,-9.177843,0.47443777
23434,-44.10843542560595,-20.141048324401968,19391.5,1888.5,684,1768,-33.136703,0.16326709,0.95795625,0.40671146,15,2018-07-09,2019-01-29,0.0,-8.224422,-8.224422,0.4137362
23435,-44.113082631590316,-20.13993298554626,19524.5,1888.5,684,1901,-28.07829,0.113961674,0.96120435,0.41443172,14,2018-07-09,2019-01-29,0.0,-24.065422,-24.065422,0.46185213
23436,-44.12269864950952,-20.137571091498877,19851.5,1888.5,684,2228,-22.838757,0.06084295,1.0086333,0.5973029,23,2018-07-09,2019-01-29,0.0,-10.143075,-10.143075,0.58333206
23437,-44.125142854733134,-20.137046226155014,19931.5,1888.5,684,2308,67.9435,0.19559956,0.9135853,0.4020152,15,2018-07-09,2019-01-29,0.0,42.156918,42.156918,0.40706736
23438,-44.13115688600702,-20.135602846459392,20121.5,1888.5,684,2498,-175.19719,0.12466185,0.9511491,0.6542764,24,2018-07-09,2019-01-29,0.0,-94.38197,-94.38197,0.62327343
23439,-44.132378988618825,-20.135209197451495,20158.5,1888.5,684,2535,-4.496978,0.11976365,1.1470177,0.58409524,23,2018-07-09,2019-01-29,0.0,1.5411308,1.5411308,0.56879514
23440,-44.14369951807555,-20.132453654396215,20553.5,1888.5,684,2930,-0.34267032,0.114773296,0.9509253,0.44877744,18,2018-07-09,2019-01-29,0.0,5.124817,5.124817,0.45186833
23441,,,20573.5,1888.5,684,2950,77.819046,0.17337357,0.9499843,0.5742929,22,2018-07-09,2019-01-29,0.0,53.631107,53.631107,0.55446535
23442,-44.15833258882217,-20.12891081332514,21011.5,1888.5,684,3388,50.71124,0.06562556,0.96141315,0.7076826,23,2018-07-09,2019-01-29,0.0,24.013866,24.013866,0.6511973
23443,-44.15842907060731,-20.12891081332514,21014.5,1888.5,684,3391,53.574833,0.07199526,0.9169729,0.81432265,28,2018-07-09,2019-01-29,0.0,15.46673,15.46673,0.7662253
23444,-44.17023200898975,-20.126155270269862,21399.5,1888.5,684,3776,-49.912983,0.1559073,0.9002922,0.47076255,17,2018-07-09,2019-01-29,0.0,-28.279158,-28.279158,0.43327838
23445,-44.17627820085868,-20.124580674238274,21615.5,1888.5,684,3992,17.457687,0.19940111,0.9163615,0.53848267,19,2018-07-09,2019-01-29,0.0,3.8119142,3.8119142,0.53462684
23446,-44.063812599977524,-20.152004888455103,17876.5,1889.5,685,253,-9.01964,0.11112392,0.90573823,0.65340585,23,2018-07-09,2019-01-29,0.0,-1.3768326,-1.3768326,0.58170706
23447,-44.07239947885521,-20.149905427079652,18192.5,1889.5,685,569,73.86651,0.19805466,1.0021849,0.4207486,15,2018-07-09,2019-01-29,0.0,34.694885,34.694885,0.4178187
23448,-44.07979641571614,-20.148068398376132,18437.5,1889.5,685,814,-13.642797,0.14410621,0.93727905,0.48580515,20,2018-07-09,2019-01-29,0.0,-1.7686498,-1.7686498,0.48014328
23449,-44.08868882024677,-20.14596893700068,18749.5,1889.5,685,1126,171.65677,0.09816272,0.9039145,0.43352932,16,2018-07-09,2019-01-29,0.0,86.41944,86.41944,0.4676156
23450,-44.10060432071188,-20.143082177609436,19115.5,1889.5,685,1492,2.1934092,0.16432354,0.911327,0.4781247,17,2018-07-09,2019-01-29,0.0,-2.5187879,-2.5187879,0.50638974
23451,-44.10153697796826,-20.142819744937505,19149.5,1889.5,685,1526,23.503365,0.092316456,0.99452007,0.8213088,27,2018-07-09,2019-01-29,0.0,6.4974813,6.4974813,0.77074283
23452,,,19155.5,1889.5,685,1532,70.453224,0.14521721,0.92727745,0.6577046,24,2018-07-09,2019-01-29,0.0,29.646257,29.646257,0.6246754
23453,-44.10372389843149,-20.142294879593642,19236.5,1889.5,685,1613,5.854251,0.13438396,0.90143734,0.56991637,23,2018-07-09,2019-01-29,0.0,-2.9047782,-2.9047782,0.57114595
23454,-44.11954691119487,-20.138489605850637,19750.5,1889.5,685,2127,-27.225843,0.14438471,0.90013635,0.53503764,20,2018-07-09,2019-01-29,0.0,-13.221418,-13.221418,0.52312136
23455,,,19804.5,1889.5,685,2181,45.181583,0.16053241,0.91079175,0.44440407,17,2018-07-09,2019-01-29,0.0,24.622145,24.622145,0.43773168
23456,-44.1236313067659,-20.13743987516291,19879.5,1889.5,685,2256,48.750156,0.1281364,0.99779505,0.50361323,19,2018-07-09,2019-01-29,0.0,33.96279,33.96279,0.5044362
23457,-44.12633279674989,-20.13691500981905,19965.5,1889.5,685,2342,-18.095736,0.08390275,0.99562323,0.44956023,16,2018-07-09,2019-01-29,0.0,-18.18407,-18.18407,0.45099148
23458,-44.12671872389046,-20.136783793483083,19976.5,1889.5,685,2353,11.131369,0.15296511,0.97290987,0.4311781,14,2018-07-09,2019-01-29,0.0,3.0284586,3.0284586,0.42634282
23459,,,20016.5,1889.5,685,2393,30.510998,0.06694301,0.90343124,0.7547292,26,2018-07-09,2019-01-29,0.0,8.8942585,8.8942585,0.7115699
23460,-44.13115688600702,-20.135734062795358,20121.5,1889.5,685,2498,-123.46534,0.12805435,1.0153205,0.65901613,23,2018-07-09,2019-01-29,0.0,-59.654152,-59.654152,0.5899529
23461,-44.1546984415818,-20.129960544012867,20900.5,1889.5,685,3277,-57.97832,0.17307077,1.0596318,0.47165608,18,2018-07-09,2019-01-29,0.0,-28.745247,-28.745247,0.4808056
23462,-44.16023006392997,-20.12864838065321,21077.5,1889.5,685,3454,1.1257452,0.12127069,0.96867305,0.4096842,15,2018-07-09,2019-01-29,0.0,-7.67052,-7.67052,0.40991205
23463,-44.1605195092854,-20.128517164317245,21088.5,1889.5,685,3465,-128.49565,0.17531687,0.9861629,0.41602784,15,2018-07-09,2019-01-29,0.0,-75.91459,-75.91459,0.40300074
23464,-44.06461661485371,-20.151873672119137,17901.5,1890.5,686,278,-21.118128,0.066657506,0.94885,0.53765607,20,2018-07-09,2019-01-29,0.0,-9.889668,-9.889668,0.5226136
23465,-44.082433584510035,-20.14754353303227,18529.5,1890.5,686,906,88.52033,0.14985274,1.2817062,0.73106647,25,2018-07-09,2019-01-29,0.0,59.160706,59.160706,0.6599111
23466,-44.08439538080793,-20.147149884024373,18585.5,1890.5,686,962,-27.09694,0.13344952,1.009314,0.56070065,24,2018-07-09,2019-01-29,0.0,-34.28033,-34.28033,0.5442888
23467,-44.11018817803604,-20.14085149989802,19442.5,1890.5,686,1819,-41.09844,0.12768558,1.005656,0.63948584,21,2018-07-09,2019-01-29,0.0,-22.494724,-22.494724,0.56597424
